id,longitude,latitude
1582,-104.90935,39.76774
1584,-105.27889,40.01848
1585,-105.09132,39.99461
1586,-104.99265,39.75572
1587,-104.96825,39.74315
1588,-106.35671,37.67908
1589,-105.09596,40.57262
1590,-105.07732,40.42158
1593,-105.51768,39.74175
1598,-102.72389,40.12463
1600,-107.88,38.47882
1601,-104.76017,39.63429
1605,-105.21831,40.02031
1608,-105.05134,38.99449
1609,-105.10162,40.00353
1611,-105.07497,40.39659
1613,-104.90619,40.33713
1614,-104.96274,39.74341
1616,-104.61037,38.26242
1617,-104.69115,40.39983
1618,-105.26087,40.02175
1619,-105.5155,39.7419
1621,-105.07108,39.74157
1623,-104.79317,38.92373
1624,-105.10021,40.1624
1625,-105.22581,40.01622
1626,-108.58531,37.3499
1629,-105.05608,39.9135
1630,-104.98454,39.75092
1632,-104.99848,39.75354
1635,-105.01541,39.75859
1640,-72.87398,41.29004
1641,-73.23571,41.15446
1644,-73.13228,41.35136
1646,-73.31168,41.12587
1648,-71.88394,41.8047
1650,-72.66459,41.68389
1651,-73.05754,41.59748
1655,-73.19239,41.17088
1656,-72.66266,41.96201
1658,-73.41425,41.37097
1659,-72.93026,41.30616
1660,-72.7926,41.96631
1662,-73.40422,41.39619
1665,-72.82367,41.45665
1666,-72.45603,41.92095
1668,-72.57148,41.84873
1669,-71.83429,41.37068
1670,-72.91955,41.39321
1675,-72.07437,41.52521
1676,-73.14703,41.17566
1680,-72.78271,41.66299
1682,-72.26789,41.4837
1686,-73.54959,41.03933
1688,-72.67012,41.74481
1689,-72.70183,41.758
1692,-73.41735,41.09889
1695,-72.90271,41.56679
1697,-73.07167,41.58016
1700,-73.51956,41.07706
1704,-72.98046,41.33859
1706,-73.44388,41.27316
1708,-72.60022,41.78506
1710,-72.87398,41.29004
1712,-72.57787,41.98965
1715,-73.00006,41.57585
1718,-72.8133,41.27475
1720,-72.65991,41.57233
1722,-71.90817,41.91446
1724,-72.07474,41.52488
1725,-72.77203,41.29696
1726,-72.71154,41.80892
1728,-73.15125,41.18437
1731,-72.21715,41.71319
1732,-72.88143,41.6017
1733,-73.20705,41.53853
1734,-75.37816,38.67889
1735,-75.09019,38.7075
1739,-75.62418,39.28097
1741,-75.6008,39.29826
1743,-75.67292,39.81006
1744,-75.07498,38.69615
1745,-75.08732,38.71518
1746,-75.31158,38.76691
1747,-75.09019,38.7075
1750,-75.74681,39.68341
1751,-75.09019,38.7075
1755,-75.45084,38.93079
1756,-75.59567,39.7756
1759,-75.54909,39.74385
1761,-75.71959,39.44943
1764,-77.00942,38.89742
1767,-77.00658,38.87165
1768,-77.0007,38.8751
1770,-77.00827,38.89793
1773,-77.02167,38.89651
1774,-77.0053,38.87668
1775,-77.02435,38.89714
1777,-77.00533,38.9603
1780,-76.99307,38.9268
1781,-77.02138,38.91541
1782,-76.98174,38.92615
1783,-80.12242,26.23163
1784,-82.66297,27.76899
1785,-82.53394,27.49645
1786,-80.14361,26.048
1789,-82.45002,27.94959
1792,-81.65452,30.3109
1793,-80.14029,25.78904
1794,-81.19287,29.61781
1795,-82.32225,29.65026
1796,-81.46236,30.67106
1797,-80.39551,27.63674
1800,-82.45938,28.00513
1801,-81.64812,30.43196
1812,-81.05705,29.32663
1814,-80.25051,26.29921
1815,-81.95243,26.56446
1817,-81.95575,26.56093
1818,-82.62619,28.19192
1824,-81.3268,29.8909
1825,-81.65652,30.326
1828,-81.79651,24.56142
1829,-80.18941,25.84146
1832,-87.03856,30.62194
1833,-82.45865,27.98262
1835,-82.49752,27.27001
1853,-82.26959,27.92297
1855,-81.463,30.67163
1856,-82.66041,27.77029
1857,-82.78407,28.01394
1858,-82.4838,27.26936
1867,-82.5092,27.95917
1868,-80.11463,26.88965
1871,-80.60908,28.32136
1872,-80.20092,25.80025
1873,-82.58738,28.89473
1874,-80.07338,26.55908
1875,-82.4305,27.95655
1877,-82.46478,28.19615
1878,-81.59038,28.5639
1879,-82.12233,30.27072
1880,-82.69867,27.98742
1881,-82.78928,28.0144
1882,-82.64093,27.77091
1883,-82.66222,27.76664
1884,-82.32875,29.66126
1885,-82.42609,28.04768
1888,-82.5704,27.48433
1890,-82.76762,28.07848
1895,-80.16836,26.02618
1899,-80.74731,28.3558
1900,-82.66999,27.82226
1901,-80.05544,26.66735
1902,-81.31307,29.88948
1904,-82.78783,28.01418
1908,-81.39232,30.28827
1909,-82.65284,28.18037
1912,-81.80541,24.55732
1913,-82.3243,29.63983
1914,-85.78554,30.18232
1915,-80.61126,28.39846
1917,-82.6572,27.78285
1919,-81.76194,26.5611
1922,-80.08054,26.36404
1924,-82.57527,27.4708
1929,-81.87677,28.81024
1930,-82.65067,27.77171
1931,-81.3923,30.29033
1933,-81.73049,28.01977
1934,-87.20552,30.41799
1936,-81.46607,28.43441
1938,-82.63655,30.1905
1939,-80.60455,28.07835
1940,-82.46009,27.95878
1941,-80.16588,26.04057
1944,-80.40865,27.32988
1945,-81.34505,28.70367
1949,-82.4628,28.20531
1950,-82.13623,29.1245
1952,-80.10011,26.96003
1953,-81.27029,28.81089
1954,-82.5519,28.60608
1955,-80.70392,28.12065
1956,-81.64491,30.32336
1957,-81.69702,30.318
1958,-80.1418,26.12984
1959,-80.5806,24.95527
1961,-81.37184,28.56319
1962,-80.19753,25.79954
1963,-82.52526,27.34878
1970,-82.31417,27.85381
1972,-80.26268,25.89507
1973,-80.31435,25.7321
1977,-82.78355,27.78659
1979,-82.40128,28.5397
1981,-82.75136,27.74434
1982,-80.05819,26.61361
1984,-87.20247,30.41806
1986,-81.86435,26.64292
1989,-82.57129,27.49088
1991,-82.41383,28.08237
1993,-82.59318,28.89918
1994,-82.43241,27.452
1995,-80.92236,29.02541
1996,-80.22131,25.78007
1999,-81.32495,28.52434
2000,-80.12479,26.23234
2003,-84.28158,30.45647
2008,-81.38304,28.52692
2010,-82.64449,27.77197
2012,-84.98504,29.72596
2015,-82.76689,28.07707
2016,-80.46646,27.81085
2018,-87.21483,30.41322
2019,-81.30372,29.02727
2020,-82.73744,27.78248
2021,-82.65973,27.77013
2027,-84.29116,30.43294
2029,-86.64962,30.42412
2030,-81.39649,30.3248
2033,-81.34852,28.5679
2034,-82.66369,27.77095
2035,-81.79493,26.15089
2036,-81.66112,30.31863
2038,-81.37883,28.51102
2041,-80.32432,27.44904
2043,-82.75335,28.14616
2044,-80.09137,26.46195
2045,-81.26504,28.80888
2046,-82.51633,27.26008
2050,-81.55312,30.2613
2052,-80.30793,27.30576
2053,-82.75325,28.14509
2055,-82.78272,28.01521
2057,-82.45002,27.94959
2059,-81.39232,30.28827
2060,-87.25663,30.44184
2061,-82.64102,27.77179
2064,-82.37363,29.61425
2065,-81.95746,28.04601
2071,-80.14596,26.11462
2072,-81.36592,28.56398
2074,-81.46236,30.67106
2075,-81.35666,28.59294
2079,-81.35582,28.59331
2082,-82.39136,27.04979
2083,-80.27131,25.71981
2085,-82.69391,27.99073
2088,-82.75503,28.14632
2089,-82.13668,28.01589
2090,-82.46282,27.95991
2091,-85.70276,30.16981
2093,-82.66868,27.7711
2094,-81.55708,30.2008
2095,-80.19615,25.8009
2096,-80.41852,27.64557
2097,-81.80134,24.56102
2098,-80.05314,26.71107
2099,-81.42862,28.40169
2100,-81.57798,30.22088
2102,-81.68557,28.85387
2103,-82.78781,28.0154
2104,-81.26485,28.80876
2105,-80.20449,25.80038
2107,-82.17922,28.23444
2108,-81.39029,30.29039
2109,-82.43783,27.96034
2111,-84.37967,33.90781
2114,-84.76357,33.40257
2115,-83.47154,33.9427
2118,-84.28356,33.77404
2129,-85.18536,32.87626
2130,-84.96941,34.76977
2132,-83.38009,33.9592
2134,-84.29678,34.07111
2139,-84.37706,33.7267
2140,-84.31707,34.87143
2143,-84.36395,34.02293
2147,-84.36209,33.85031
2149,-84.33051,34.85747
2152,-84.48696,33.91959
2154,-84.28237,33.38753
2155,-84.25366,34.08166
2156,-84.54176,33.93713
2157,-83.8476,34.25442
2159,-83.6303,32.82824
2161,-84.38706,33.76333
2163,-84.08203,31.58549
2164,-84.40989,33.7948
2165,-84.41618,33.72906
2167,-81.09179,32.08099
2169,-83.62933,32.83608
2173,-84.36858,33.79315
2174,-84.37774,33.78187
2179,-84.43042,33.90435
2180,-84.14959,31.57858
2181,-85.1025,33.61139
2182,-84.43454,33.8183
2183,-84.49576,33.92441
2187,-85.17262,34.2541
2190,-81.96288,33.46535
2192,-84.43006,33.80559
2193,-81.09828,32.08397
2194,-83.9889,33.96117
2195,-81.11137,32.08703
2196,-83.35002,33.98114
2198,-84.39647,33.76155
2200,-84.58369,33.56062
2201,-84.38107,33.80802
2203,-83.39779,33.98853
2208,-84.34964,33.76231
2209,-84.28488,33.77306
2210,-84.3793,33.77233
2211,-84.20759,33.84269
2212,-84.29462,33.77228
2213,-81.10216,32.05413
2214,-84.35908,34.02577
2216,-85.03119,33.03737
2218,-157.85725,21.30125
2219,-157.82188,21.29214
2226,-155.06979,19.70588
2227,-157.8536,21.29876
2228,-157.86063,21.29691
2230,-159.36479,21.97229
2232,-156.65396,20.84533
2233,-155.99766,19.64307
2234,-157.74033,21.39044
2235,-156.44024,20.74962
2236,-156.65396,20.84533
2238,-157.86348,21.31172
2240,-157.8335,21.28588
2241,-157.85593,21.29964
2242,-116.20236,43.61743
2247,-113.89366,45.17456
2252,-116.22542,43.62281
2253,-116.21168,43.62441
2255,-116.55509,43.57676
2258,-116.95733,47.71508
2261,-116.23894,43.62136
2264,-117.00278,46.7345
2265,-112.04598,43.48724
2266,-112.44827,42.8663
2267,-116.31052,48.69657
2268,-116.54642,48.30501
2270,-116.78673,47.75597
2271,-116.27394,43.57693
2272,-114.76105,42.6001
2274,-116.09799,44.90441
2275,-116.54918,48.2762
2280,-116.2145,43.61301
2281,-112.44318,42.85999
2282,-116.94797,47.70624
2284,-116.12251,47.53392
2286,-117.00278,46.7345
2289,-116.09916,44.90582
2290,-114.31976,43.52231
2291,-116.86841,47.70484
2293,-112.04522,43.49505
2294,-116.25236,43.61905
2295,-114.31637,43.52107
2297,-114.47176,42.55562
2298,-115.92271,47.47153
2300,-116.20622,43.61123
2301,-111.11127,43.60201
2302,-116.3497,46.04895
2303,-116.20868,43.61609
2304,-89.05036,39.51726
2305,-87.7916,41.55865
2306,-90.02053,38.53796
2308,-87.65721,41.75955
2309,-87.98116,41.80449
2310,-88.47807,39.13142
2311,-88.73129,37.15373
2313,-88.02235,41.9055
2315,-87.74301,41.94088
2316,-87.66673,41.8864
2319,-87.61207,41.68855
2320,-87.79493,41.90016
2321,-87.95727,41.48206
2323,-87.67508,41.9676
2328,-90.51736,41.50591
2329,-90.56693,41.50763
2330,-89.33204,37.78182
2332,-87.62623,41.8921
2334,-88.24341,40.11715
2335,-90.51458,41.51094
2337,-87.85833,41.77905
2338,-87.66262,41.16238
2347,-87.88165,41.16268
2349,-87.80341,41.80836
2350,-87.99776,42.17719
2352,-87.65723,41.93185
2353,-89.6505,39.80053
2355,-89.09053,42.269
2357,-87.65589,41.88434
2359,-87.66435,41.94476
2360,-87.65014,41.8846
2361,-88.3162,42.24131
2362,-88.95574,39.84129
2363,-90.64964,40.91121
2364,-88.24378,40.11849
2365,-88.96056,40.50971
2366,-88.94598,40.52905
2367,-88.97524,39.84663
2368,-87.67439,41.95616
2369,-88.10696,41.86544
2371,-88.07678,41.52783
2372,-87.94146,41.90286
2373,-88.01051,41.79259
2374,-88.0463,42.11332
2375,-88.27842,42.09841
2376,-88.10705,41.86494
2377,-87.67494,41.97626
2378,-89.69149,39.7482
2379,-87.73423,41.95388
2380,-87.63143,41.44499
2381,-89.53008,38.60666
2382,-87.81081,41.87953
2383,-87.67217,41.88619
2384,-87.79436,41.83342
2386,-87.67869,41.54339
2387,-87.67154,41.89617
2388,-88.66048,41.98478
2390,-89.61535,42.2963
2391,-90.15561,41.45203
2393,-89.25359,39.85022
2394,-87.67221,41.88701
2396,-88.04236,41.72118
2397,-90.43904,38.96985
2398,-87.85706,42.10569
2399,-89.09662,42.23773
2400,-89.58984,40.68306
2401,-87.85389,41.63748
2402,-88.12945,41.80284
2404,-87.67121,41.88583
2405,-87.66001,41.95128
2406,-87.81356,41.55318
2408,-87.68202,41.95919
2409,-87.93304,42.20312
2410,-87.66855,41.97998
2411,-89.92106,38.59194
2412,-87.6473,41.88419
2417,-87.78788,41.99735
2418,-90.1485,38.33522
2419,-88.21364,41.76082
2420,-87.68195,41.70389
2422,-87.65075,41.88958
2423,-87.87926,41.73187
2424,-89.60765,40.78613
2428,-88.4029,40.19498
2434,-87.69324,41.85836
2435,-87.84532,42.27983
2437,-87.74597,41.96044
2440,-89.99352,38.21166
2443,-90.15753,41.4355
2444,-87.65244,41.85331
2446,-87.70733,39.61104
2448,-87.9772,41.88987
2450,-90.02053,38.53796
2451,-87.69106,41.93075
2452,-87.65953,41.82782
2455,-88.07788,41.64506
2456,-87.69124,41.93764
2457,-87.9543,42.28633
2458,-87.69889,41.91778
2460,-87.96705,42.02909
2462,-87.64834,41.85328
2463,-87.96927,41.89198
2464,-87.62331,41.84998
2466,-87.98176,41.7763
2468,-87.79456,41.88646
2469,-89.64788,39.79708
2470,-89.58866,40.69577
2472,-87.72538,41.91893
2473,-89.06082,42.48967
2474,-91.40877,39.9333
2475,-87.73943,41.96058
2477,-87.67058,41.88963
2480,-87.95581,42.38264
2481,-87.68147,41.69438
2485,-88.30985,41.89253
2486,-87.67606,41.91029
2487,-89.0232,42.36925
2491,-87.99788,41.67598
2493,-89.08766,42.27303
2494,-87.63302,41.56472
2495,-90.55595,41.49803
2498,-87.91555,42.15412
2499,-87.78474,42.16996
2500,-89.95905,38.81422
2501,-87.70753,41.92898
2502,-87.69814,41.92359
2503,-88.16245,40.09367
2505,-88.21732,41.43543
2508,-87.62839,41.8914
2509,-87.85276,41.59402
2513,-89.01016,42.42112
2515,-88.30397,42.17091
2521,-88.14527,42.26079
2523,-87.67898,42.03293
2525,-87.68647,42.04765
2528,-87.68064,41.97991
2529,-89.23947,38.01026
2530,-88.30735,41.88777
2532,-90.15033,38.33532
2533,-88.84091,41.34692
2534,-87.70132,42.04096
2535,-87.79963,42.05893
2538,-89.05482,37.9727
2540,-88.00118,42.26626
2541,-89.63092,39.84685
2544,-87.88869,41.50331
2545,-88.24928,40.07686
2546,-87.70195,41.96112
2552,-88.33838,42.14409
2554,-90.50133,41.51036
2556,-87.66067,41.81061
2557,-89.02323,40.4987
2559,-88.20871,41.52152
2563,-86.62795,41.28972
2564,-87.26888,41.59928
2565,-87.51742,41.61557
2568,-87.4638,41.444
2570,-85.83458,41.58462
2571,-86.72649,41.61189
2572,-86.89999,40.04208
2576,-86.9285,38.39736
2579,-86.07996,39.91263
2580,-85.139,41.12188
2581,-86.14527,39.76687
2582,-86.12394,39.83988
2583,-86.37414,39.67473
2585,-86.51137,39.17205
2596,-86.91415,40.45361
2598,-87.49514,41.67949
2599,-86.82979,41.7385
2601,-86.14246,39.79047
2605,-86.1374,39.78129
2606,-86.0991,39.80509
2608,-85.00165,41.64836
2616,-86.19718,39.97156
2617,-86.64727,39.84437
2618,-85.99628,40.0444
2622,-86.18233,41.69392
2626,-86.13847,39.77261
2627,-86.08976,39.95672
2628,-85.8243,38.2829
2629,-86.14042,39.74969
2630,-86.0134,39.95691
2631,-87.07907,41.47328
2632,-86.53337,39.16747
2635,-85.83868,41.58518
2636,-86.12756,40.04242
2638,-85.13582,41.11132
2639,-86.19234,41.71776
2641,-84.90051,39.0576
2643,-86.12817,40.43629
2648,-85.14346,41.08828
2649,-87.04752,41.59716
2650,-85.97531,41.69004
2651,-86.14126,39.76611
2652,-87.04646,41.46841
2653,-85.1669,41.07797
2654,-86.88995,40.41922
2656,-85.21615,39.29564
2660,-87.564,37.98122
2662,-86.14585,39.76455
2664,-86.3469,39.9941
2666,-85.82221,38.28657
2668,-84.88917,39.83307
2670,-87.42728,41.5227
2671,-84.94882,39.82199
2672,-84.92508,39.63443
2674,-87.32973,41.41764
2676,-85.84803,40.0687
2677,-86.886,40.43701
2679,-86.12616,38.21111
2680,-87.42756,41.52669
2683,-87.93481,38.12993
2684,-86.16051,39.76476
2687,-86.15847,39.76717
2690,-85.92438,39.89477
2691,-86.9377,38.40598
2692,-86.90622,41.71931
2693,-86.25286,41.62612
2694,-87.46998,41.44507
2695,-86.85419,38.22423
2696,-86.14492,39.80957
2699,-86.02426,39.92822
2700,-86.14492,39.80957
2702,-86.53436,39.18657
2703,-86.16716,39.52149
2705,-87.40452,39.46229
2706,-85.38149,40.19281
2708,-85.74016,38.27182
2709,-86.53504,39.16651
2713,-87.58452,37.98029
2718,-86.14492,39.80957
2719,-86.16143,39.77743
2722,-86.53748,39.17342
2725,-86.86331,39.64467
2728,-87.41552,41.52276
2729,-87.52262,41.49333
2730,-85.77122,39.78598
2731,-86.89217,41.71458
2732,-85.91884,39.20866
2733,-93.53399,43.41927
2734,-93.72284,41.59999
2735,-90.66353,42.50456
2736,-92.80737,41.02719
2738,-91.55981,41.68139
2739,-93.48532,41.4985
2740,-93.83851,41.59965
2741,-91.10521,40.81061
2742,-91.5319,41.64713
2743,-91.5319,41.64713
2745,-91.41772,41.923
2746,-93.88096,42.06264
2747,-91.56272,41.66788
2748,-96.3964,42.50441
2749,-94.86534,42.06386
2750,-90.65373,42.51226
2751,-91.66535,41.97381
2753,-91.05121,41.41701
2755,-90.48344,41.55924
2756,-91.40608,42.85487
2757,-95.37682,40.76504
2759,-95.7507,43.39942
2760,-91.02938,41.43347
2761,-93.63702,41.58302
2762,-93.20097,43.15203
2764,-93.71392,41.7708
2765,-93.60984,41.72993
2766,-90.50126,41.57431
2767,-93.69978,41.63064
2768,-93.71821,41.56971
2769,-91.45778,42.48329
2770,-90.57249,41.52033
2771,-93.79529,41.60049
2773,-90.51358,41.57457
2774,-93.57474,42.31331
2775,-90.57064,41.52139
2777,-91.66212,41.97422
2778,-92.9145,42.05061
2779,-96.40323,42.49534
2780,-90.6677,42.50362
2781,-91.70756,41.48331
2782,-95.73569,41.04735
2784,-92.39002,42.50147
2785,-92.81367,43.28392
2786,-91.66095,41.96479
2787,-91.31026,40.63007
2788,-93.60767,41.58113
2789,-93.20033,43.15161
2790,-91.86527,41.79493
2795,-93.6141,42.02503
2796,-92.41017,41.01809
2797,-91.10792,40.77905
2798,-93.09971,41.31904
2800,-91.79625,43.30654
2801,-91.66318,41.98063
2802,-93.46187,41.69972
2803,-91.57499,41.67171
2805,-93.20856,42.74298
2806,-92.44427,42.53674
2807,-94.19058,42.50474
2808,-92.3425,42.4971
2809,-92.3425,42.4971
2811,-91.67294,42.03575
2813,-93.74053,42.73154
2814,-91.72508,43.27273
2815,-93.61527,42.02605
2816,-94.21896,42.72095
2817,-93.74895,41.59366
2818,-91.40894,40.42056
2819,-95.14997,43.34658
2820,-93.21958,43.44404
2821,-95.28093,38.94297
2822,-97.35071,37.68455
2823,-97.44431,37.69517
2824,-98.66793,38.63905
2825,-95.68467,39.00026
2826,-97.609,38.841
2827,-94.66994,38.98569
2830,-97.31842,37.68462
2832,-100.02031,37.75463
2834,-95.23581,38.97243
2835,-95.22586,38.94967
2836,-99.32909,38.87174
2837,-94.82395,39.12334
2838,-94.75995,38.91268
2839,-94.91052,39.31684
2840,-97.78127,37.62821
2841,-95.7637,39.01466
2842,-97.33351,37.68605
2844,-97.05118,39.81655
2845,-95.22855,38.96835
2848,-96.60837,39.19152
2849,-95.66637,39.06706
2850,-97.33174,37.68658
2851,-96.18131,38.40522
2854,-97.93175,38.05869
2855,-96.67928,39.14287
2856,-96.56129,39.1795
2857,-94.70742,37.84104
2863,-96.85005,37.81368
2865,-97.26246,37.74682
2866,-97.32984,37.66245
2870,-85.56656,38.19323
2872,-85.74404,38.25546
2873,-85.77672,38.26588
2876,-84.516,38.04951
2877,-85.72031,38.25664
2878,-84.77133,37.6481
2879,-84.54923,39.09351
2880,-84.50136,38.05711
2881,-85.75509,38.25621
2882,-84.51081,39.08293
2883,-84.48727,39.10061
2885,-84.49867,38.05468
2886,-84.50925,38.04395
2888,-85.70553,38.23084
2889,-84.48468,39.10501
2890,-84.29112,37.74728
2891,-88.63768,37.07051
2892,-82.51882,37.48176
2893,-84.52,38.05656
2894,-85.73626,38.25037
2896,-85.74007,38.25464
2897,-85.7574,38.25288
2898,-85.73017,38.24708
2899,-85.69381,38.224
2900,-85.74511,38.22905
2902,-84.49453,39.09485
2903,-85.60645,38.25981
2904,-85.72173,38.23852
2905,-87.48736,36.86749
2906,-84.60558,37.0918
2907,-84.83863,37.76081
2908,-84.43443,37.99126
2909,-84.28807,38.3884
2910,-84.64367,39.00085
2911,-85.73307,38.24657
2912,-84.47847,38.04042
2913,-85.73938,38.22256
2914,-85.76579,38.22971
2915,-88.59951,37.08884
2916,-84.47063,38.03857
2917,-84.4823,38.05652
2918,-84.25166,38.21039
2920,-85.7347,38.20191
2921,-84.60838,37.10083
2922,-84.50889,38.04997
2925,-84.49713,38.04658
2926,-86.44074,36.98447
2927,-84.49458,39.09061
2933,-90.05725,29.96279
2934,-92.06932,31.12386
2935,-92.04979,30.21549
2939,-90.09706,30.47766
2940,-90.06392,29.95572
2941,-93.20515,30.17626
2944,-93.73208,32.51571
2945,-92.11971,32.50586
2947,-90.47912,30.49702
2948,-90.0651,29.94811
2949,-93.75546,32.48901
2951,-92.45332,31.26478
2954,-90.08142,29.91995
2955,-90.06386,30.35985
2956,-92.12217,32.4999
2957,-91.94852,30.15925
2958,-90.034,29.96075
2959,-90.09828,29.91698
2965,-90.10561,29.98257
2967,-90.71975,29.59397
2968,-90.07054,29.93876
2970,-91.18843,30.41956
2971,-90.06666,29.92968
2972,-92.6379,32.52986
2973,-90.09759,29.95215
2974,-68.77283,44.80013
2975,-68.36774,44.83295
2976,-70.31795,43.7031
2979,-68.20607,44.38949
2985,-70.40573,43.55336
2986,-69.81415,43.91409
2988,-70.21961,44.09568
2990,-70.09606,44.02013
2991,-68.98802,44.43094
2992,-69.72962,44.71992
2993,-70.29041,43.65141
2999,-69.77344,44.31664
3000,-70.31485,43.70767
3002,-70.31427,43.7063
3003,-70.45609,43.49546
3004,-70.68838,43.97416
3007,-68.4226,44.54085
3008,-70.28767,43.63249
3009,-70.2548,43.64099
3011,-68.79558,44.57202
3012,-70.60146,43.48539
3013,-70.60107,43.9697
3014,-68.77311,44.78208
3015,-68.7775,44.78673
3016,-70.818,43.64831
3020,-70.22449,44.09717
3021,-70.25336,43.65641
3022,-70.2559,43.66907
3023,-70.58105,43.30408
3024,-70.19797,43.65418
3025,-70.33101,43.63059
3026,-68.22319,44.39465
3030,-69.79013,44.28682
3031,-69.3314,44.362
3033,-70.25577,43.66965
3034,-70.2804,44.13096
3035,-66.98348,44.86083
3037,-67.45805,44.71446
3040,-68.67142,44.8845
3042,-68.76957,44.79147
3043,-70.3692,43.67695
3044,-69.96567,43.91632
3045,-69.32099,43.75883
3047,-68.87199,44.12806
3048,-67.99671,46.81408
3049,-70.52683,44.19736
3054,-68.74281,44.81159
3056,-68.66958,44.88754
3058,-70.25133,43.66494
3059,-69.564,44.08308
3060,-70.26455,43.66245
3062,-68.84788,44.63419
3063,-70.2571,43.66555
3064,-69.12733,44.10054
3065,-69.10908,44.10496
3066,-70.4426,43.50137
3068,-69.06458,44.20981
3069,-68.77023,44.79669
3070,-70.31903,43.63519
3072,-70.39707,43.68957
3075,-70.24862,43.66159
3077,-69.18813,44.15178
3080,-70.80961,44.44835
3083,-70.7368,43.09086
3085,-69.77293,44.22958
3088,-70.35776,43.67838
3099,-77.3996,39.38205
3102,-76.81036,39.19252
3104,-76.61271,39.29963
3105,-77.41046,39.41607
3111,-77.05792,39.17809
3113,-75.21699,38.33364
3117,-76.6195,39.27492
3118,-76.49748,38.9781
3119,-76.69805,39.01687
3121,-75.26004,38.42359
3122,-76.69482,39.09729
3125,-76.62014,39.28518
3126,-77.02848,38.98958
3129,-76.22199,38.78114
3131,-76.79944,39.2681
3132,-75.59525,38.36198
3133,-75.59563,38.36047
3134,-76.37082,39.66665
3136,-77.42679,39.36283
3137,-76.94074,38.95194
3139,-76.82522,39.18606
3146,-77.19356,39.14194
3148,-76.69844,39.22226
3155,-76.35648,39.53986
3157,-76.99593,39.57539
3161,-75.8318,38.88604
3165,-77.39899,39.44032
3170,-75.06839,38.37966
3171,-77.39121,39.40928
3172,-76.55318,39.3149
3173,-75.86736,39.22228
3174,-76.61042,39.32411
3175,-76.61815,39.28659
3176,-77.0523,39.55045
3177,-76.07746,38.57023
3179,-77.09767,38.989
3181,-75.58419,38.3911
3182,-76.45795,38.3505
3184,-77.13402,39.09362
3188,-76.33698,39.70369
3189,-77.63029,39.31365
3190,-77.51252,39.39104
3191,-76.56726,39.28408
3192,-76.943,38.94933
3193,-76.63149,39.28312
3196,-76.61461,39.30372
3197,-75.77333,38.6936
3198,-77.15204,39.10811
3206,-70.94594,42.10592
3207,-72.73051,42.39237
3208,-71.83058,42.24365
3211,-71.10627,42.38197
3213,-72.53184,42.37286
3214,-71.45316,42.43204
3219,-70.52732,41.3944
3220,-70.92337,42.85607
3221,-70.3116,41.64914
3224,-71.45416,42.43001
3229,-72.61025,42.4778
3230,-73.35124,42.0936
3232,-71.1885,41.96658
3233,-71.61981,42.43017
3234,-71.06634,42.40555
3250,-70.92956,42.85738
3252,-72.73051,42.39237
3257,-71.0497,41.55207
3259,-70.66509,42.61162
3262,-71.19186,42.16931
3265,-71.09462,42.34729
3266,-70.12928,41.26136
3271,-71.048,42.29486
3272,-71.06232,42.3553
3273,-70.14169,41.68854
3275,-71.06156,42.32049
3276,-71.06148,42.39764
3277,-72.55324,42.21791
3278,-72.49516,42.57951
3279,-70.88618,42.24361
3280,-71.40187,42.2788
3281,-71.82619,42.2542
3282,-72.64143,42.28503
3285,-70.92608,41.63507
3286,-71.80356,42.28913
3287,-71.03483,42.34656
3288,-71.81027,42.39167
3289,-72.52013,42.37622
3291,-72.60641,42.44607
3295,-71.18521,42.35605
3296,-71.07473,42.42438
3300,-71.4109,42.28009
3301,-71.39619,42.30411
3303,-71.8808,42.05004
3305,-72.60686,42.60122
3306,-71.37097,42.32236
3307,-71.12892,42.47604
3308,-71.31644,42.65058
3310,-70.85737,42.50125
3311,-70.71255,41.94926
3313,-71.56668,42.391
3314,-71.30025,42.62537
3315,-71.05699,42.35023
3316,-70.92251,41.63382
3317,-71.997,42.5759
3318,-71.04451,42.39157
3319,-70.48426,41.64936
3320,-71.32465,42.64035
3322,-70.88716,42.80196
3324,-71.0677,42.40594
3325,-72.63034,42.3174
3326,-70.8899,42.52063
3327,-71.14789,42.65615
3329,-70.55791,41.45488
3331,-70.86287,42.555
3332,-72.69191,42.25467
3333,-72.77226,42.28597
3334,-71.58592,42.28997
3336,-71.20723,42.17226
3337,-70.66203,41.95495
3338,-71.23662,42.37182
3340,-71.41585,42.49196
3343,-71.79461,42.58173
3344,-70.86727,42.79922
3345,-70.88986,42.52079
3346,-71.39468,42.45691
3348,-72.58332,42.04304
3350,-70.66655,41.95856
3351,-73.1731,42.47459
3353,-71.28789,41.94463
3354,-71.06034,42.36447
3355,-71.10772,42.33883
3356,-71.08903,42.37491
3357,-72.01332,42.29763
3358,-71.51324,42.21032
3363,-72.59769,42.58188
3364,-71.08494,42.77289
3366,-72.71967,42.11269
3367,-72.01255,42.13669
3368,-71.15277,42.18472
3369,-70.83724,42.66984
3371,-71.11237,42.30146
3372,-70.7475,42.18081
3373,-72.47022,42.18293
3375,-71.87294,42.55784
3376,-73.21202,42.45706
3378,-72.76525,42.06227
3379,-72.53381,42.08982
3382,-71.79123,42.2635
3383,-71.33547,42.2008
3384,-84.43117,42.28667
3385,-85.70446,42.72497
3386,-88.08819,45.80841
3387,-83.61103,42.24587
3388,-83.93095,42.60774
